DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ064,2016,1175025,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ064,2017,1178812,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ064,2018,1183207,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ064,2019,1187667,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ064,2020,1191989,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2001,644066,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2002,642448,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2003,640492,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2004,639672,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2005,638079,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2006,637477,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2007,637896,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2008,639522,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2009,639660,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2010,639418,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2011,639030,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2012,638638,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2013,637609,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2014,636356,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2015,635711,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2016,634718,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2017,633925,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2018,633178,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2019,632492,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ071,2020,632015,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2001,595023,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2002,593940,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2003,592884,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2004,591516,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2005,590240,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2006,589568,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2007,589184,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2008,590096,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2009,590777,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2010,590513,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2011,590087,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2012,589030,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2013,587693,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2014,586299,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2015,585261,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2016,584676,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2017,583698,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2018,583056,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2019,582921,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ072,2020,582555,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2000,1281410,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2001,1265283,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2002,1260534,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2003,1256298,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2004,1252953,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2005,1249280,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2006,1245765,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2007,1243309,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2008,1243044,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2009,1242634,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2010,1239176,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2011,1234705,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2012,1230613,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2013,1226602,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2014,1221832,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2015,1217676,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2016,1213311,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2017,1209879,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2018,1205886,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2019,1203299,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,CZ080,2020,1200539,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2000,265129,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2001,265683,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2002,266522,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2003,266806,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2004,267816,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2005,268885,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2006,269575,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2007,269636,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2008,270701,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2009,271747,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2010,272784,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2011,273637,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2012,274379,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2013,275161,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2014,275320,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2015,275360,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2016,275780,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2017,276196,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2018,276031,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2019,275521,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI193,2020,275104,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2000,196795,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2001,195615,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2002,194542,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2003,194105,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2004,193954,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2005,194076,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2006,193812,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2007,193585,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2008,193815,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2009,193511,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2010,193524,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2011,193504,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2012,193735,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2013,194058,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2014,193977,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2015,193400,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2016,192586,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2017,191860,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2018,190910,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2019,189715,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI194,2020,188685,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2000,173533,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2001,173228,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2002,173083,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2003,173006,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2004,173111,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2005,173435,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2006,173627,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2007,174211,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2008,174987,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2009,175985,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2010,177038,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2011,177946,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2012,179106,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2013,179663,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2014,180384,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2015,181156,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2016,181679,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2017,181441,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2018,180945,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2019,180794,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI195,2020,180445,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2000,234233,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2001,232569,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2002,231307,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2003,230480,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2004,229910,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2005,229389,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2006,228675,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2007,228051,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2008,227131,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2009,226358,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2010,226116,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2011,225762,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2012,225302,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2013,224934,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2014,224556,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2015,223983,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2016,222957,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2017,221740,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2018,220398,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2019,218624,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI196,2020,216752,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2000,447525,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2001,450346,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2002,453986,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2003,457186,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2004,460450,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2005,464586,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2006,468604,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2007,473490,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2008,477931,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2009,481999,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2010,485706,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2011,489192,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2012,492737,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2013,496568,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2014,500166,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2015,503382,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2016,506114,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2017,509356,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2018,512081,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2019,515095,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI197,2020,517666,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2000,1379712,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2001,1394199,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2002,1408525,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2003,1419938,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2004,1429869,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2005,1439400,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2006,1452083,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2007,1467453,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2008,1483719,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2009,1501511,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2010,1517542,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2011,1532309,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2012,1549058,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2013,1566835,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2014,1585473,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2015,1603388,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2016,1620261,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2017,1638293,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2018,1655624,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2019,1671024,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1B1,2020,1689725,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2000,445542,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2001,447103,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2002,449293,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2003,450968,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2004,452444,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2005,453745,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2006,455584,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2007,457789,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2008,459235,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2009,461177,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2010,462914,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2011,465183,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2012,467217,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2013,468936,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2014,470880,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2015,472725,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2016,474323,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2017,475543,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2018,477677,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2019,478582,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C1,2020,479341,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2000,165190,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2001,165307,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2002,165509,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2003,165886,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2004,166648,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2005,167630,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2006,168381,
ESTAT:DEMO_R_PJANAGGR3(1.0),28/09/23 23:00:00,A,NR,T,TOTAL,FI1C2,2007,169952,
